,winery,wine,year,rating,num_reviews,country,region,type,body,acidity,price_predicted
6913,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,80.42782919955744
6914,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,86.39894753498538
6915,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,unknown,4.0,3.0,80.42782919955744
6916,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
6917,Matsu,El Viejo,2019,4.2,400,Espana,Toro,Toro Red,5.0,3.0,80.42782919955744
6918,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,Tempranillo,4.0,2.0,86.39894753498538
6919,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
6920,Contino,Reserva,2016,4.2,392,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
6921,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,Priorat Red,4.0,3.0,80.42782919955744
6922,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,Red,4.0,3.0,86.39894753498538
6923,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,80.42782919955744
6924,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,86.39894753498538
6925,Remirez de Ganuza,Rioja Blanco,2017,4.2,421,Espana,Rioja,Rioja White,3.0,3.0,80.42782919955744
6926,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
6927,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,Red,4.0,3.0,80.42782919955744
6928,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,Red,4.0,3.0,86.39894753498538
6929,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
6930,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
6931,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,Mencia,3.0,3.0,80.42782919955744
6932,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,Albarino,3.0,3.0,86.39894753498538
6933,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
6934,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,86.39894753498538
6935,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,80.42782919955744
6936,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
6937,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,unknown,4.0,3.0,80.42782919955744
6938,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,86.39894753498538
6939,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,80.42782919955744
6940,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,unknown,4.0,3.0,86.39894753498538
6941,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
6942,Matsu,El Viejo,2019,4.2,400,Espana,Toro,Toro Red,5.0,3.0,86.39894753498538
6943,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,Tempranillo,4.0,2.0,80.42782919955744
6944,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
6945,Contino,Reserva,2016,4.2,392,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
6946,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,Priorat Red,4.0,3.0,86.39894753498538
6947,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,Red,4.0,3.0,80.42782919955744
6948,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,86.39894753498538
6949,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,80.42782919955744
6950,Remirez de Ganuza,Rioja Blanco,2017,4.2,421,Espana,Rioja,Rioja White,3.0,3.0,86.39894753498538
6951,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
6952,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,Red,4.0,3.0,86.39894753498538
6953,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,Red,4.0,3.0,80.42782919955744
6954,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
6955,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
6956,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,Mencia,3.0,3.0,86.39894753498538
6957,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,Albarino,3.0,3.0,80.42782919955744
6958,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
6959,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,80.42782919955744
6960,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,86.39894753498538
6961,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
6962,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,unknown,4.0,3.0,86.39894753498538
6963,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,80.42782919955744
6964,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,86.39894753498538
6965,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,unknown,4.0,3.0,80.42782919955744
6966,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
6967,Matsu,El Viejo,2019,4.2,400,Espana,Toro,Toro Red,5.0,3.0,80.42782919955744
6968,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,Tempranillo,4.0,2.0,86.39894753498538
6969,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
6970,Contino,Reserva,2016,4.2,392,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
6971,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,Priorat Red,4.0,3.0,80.42782919955744
6972,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,Red,4.0,3.0,86.39894753498538
6973,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,80.42782919955744
6974,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,86.39894753498538
6975,Remirez de Ganuza,Rioja Blanco,2017,4.2,421,Espana,Rioja,Rioja White,3.0,3.0,80.42782919955744
6976,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
6977,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,Red,4.0,3.0,80.42782919955744
6978,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,Red,4.0,3.0,86.39894753498538
6979,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
6980,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
6981,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,Mencia,3.0,3.0,80.42782919955744
6982,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,Albarino,3.0,3.0,86.39894753498538
6983,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
6984,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,86.39894753498538
6985,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,80.42782919955744
6986,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
6987,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,unknown,4.0,3.0,80.42782919955744
6988,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,86.39894753498538
6989,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,80.42782919955744
6990,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,unknown,4.0,3.0,86.39894753498538
6991,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
6992,Matsu,El Viejo,2019,4.2,400,Espana,Toro,Toro Red,5.0,3.0,86.39894753498538
6993,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,Tempranillo,4.0,2.0,80.42782919955744
6994,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
6995,Contino,Reserva,2016,4.2,392,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
6996,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,Priorat Red,4.0,3.0,86.39894753498538
6997,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,Red,4.0,3.0,80.42782919955744
6998,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,86.39894753498538
6999,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,80.42782919955744
7000,Remirez de Ganuza,Rioja Blanco,2017,4.2,421,Espana,Rioja,Rioja White,3.0,3.0,86.39894753498538
7001,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7002,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,Red,4.0,3.0,86.39894753498538
7003,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,Red,4.0,3.0,80.42782919955744
7004,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7005,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7006,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,Mencia,3.0,3.0,86.39894753498538
7007,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,Albarino,3.0,3.0,80.42782919955744
7008,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7009,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,80.42782919955744
7010,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,86.39894753498538
7011,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7012,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,unknown,4.0,3.0,86.39894753498538
7013,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,80.42782919955744
7014,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,86.39894753498538
7015,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,unknown,4.0,3.0,80.42782919955744
7016,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7017,Matsu,El Viejo,2019,4.2,400,Espana,Toro,Toro Red,5.0,3.0,80.42782919955744
7018,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,Tempranillo,4.0,2.0,86.39894753498538
7019,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7020,Contino,Reserva,2016,4.2,392,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7021,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,Priorat Red,4.0,3.0,80.42782919955744
7022,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,Red,4.0,3.0,86.39894753498538
7023,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,80.42782919955744
7024,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,86.39894753498538
7025,Remirez de Ganuza,Rioja Blanco,2017,4.2,421,Espana,Rioja,Rioja White,3.0,3.0,80.42782919955744
7026,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7027,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,Red,4.0,3.0,80.42782919955744
7028,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,Red,4.0,3.0,86.39894753498538
7029,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7030,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7031,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,Mencia,3.0,3.0,80.42782919955744
7032,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,Albarino,3.0,3.0,86.39894753498538
7033,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7034,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,86.39894753498538
7035,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,80.42782919955744
7036,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7037,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,unknown,4.0,3.0,80.42782919955744
7038,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,86.39894753498538
7039,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,80.42782919955744
7040,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,unknown,4.0,3.0,86.39894753498538
7041,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7042,Matsu,El Viejo,2019,4.2,400,Espana,Toro,Toro Red,5.0,3.0,86.39894753498538
7043,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,Tempranillo,4.0,2.0,80.42782919955744
7044,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7045,Contino,Reserva,2016,4.2,392,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7046,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,Priorat Red,4.0,3.0,86.39894753498538
7047,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,Red,4.0,3.0,80.42782919955744
7048,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,86.39894753498538
7049,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,80.42782919955744
7050,Remirez de Ganuza,Rioja Blanco,2017,4.2,421,Espana,Rioja,Rioja White,3.0,3.0,86.39894753498538
7051,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7052,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,Red,4.0,3.0,86.39894753498538
7053,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,Red,4.0,3.0,80.42782919955744
7054,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7055,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7056,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,Mencia,3.0,3.0,86.39894753498538
7057,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,Albarino,3.0,3.0,80.42782919955744
7058,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7059,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,80.42782919955744
7060,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,86.39894753498538
7061,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7062,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,unknown,4.0,3.0,86.39894753498538
7063,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,80.42782919955744
7064,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,86.39894753498538
7065,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,unknown,4.0,3.0,80.42782919955744
7066,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7067,Matsu,El Viejo,2019,4.2,400,Espana,Toro,Toro Red,5.0,3.0,80.42782919955744
7068,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,Tempranillo,4.0,2.0,86.39894753498538
7069,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7070,Contino,Reserva,2016,4.2,392,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7071,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,Priorat Red,4.0,3.0,80.42782919955744
7072,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,Red,4.0,3.0,86.39894753498538
7073,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,80.42782919955744
7074,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,86.39894753498538
7075,Remirez de Ganuza,Rioja Blanco,2017,4.2,421,Espana,Rioja,Rioja White,3.0,3.0,80.42782919955744
7076,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7077,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,Red,4.0,3.0,80.42782919955744
7078,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,Red,4.0,3.0,86.39894753498538
7079,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7080,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7081,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,Mencia,3.0,3.0,80.42782919955744
7082,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,Albarino,3.0,3.0,86.39894753498538
7083,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7084,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,86.39894753498538
7085,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,80.42782919955744
7086,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7087,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,unknown,4.0,3.0,80.42782919955744
7088,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,86.39894753498538
7089,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,80.42782919955744
7090,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,unknown,4.0,3.0,86.39894753498538
7091,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7092,Matsu,El Viejo,2019,4.2,400,Espana,Toro,Toro Red,5.0,3.0,86.39894753498538
7093,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,Tempranillo,4.0,2.0,80.42782919955744
7094,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7095,Contino,Reserva,2016,4.2,392,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7096,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,Priorat Red,4.0,3.0,86.39894753498538
7097,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,Red,4.0,3.0,80.42782919955744
7098,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,86.39894753498538
7099,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,80.42782919955744
7100,Remirez de Ganuza,Rioja Blanco,2017,4.2,421,Espana,Rioja,Rioja White,3.0,3.0,86.39894753498538
7101,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7102,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,Red,4.0,3.0,86.39894753498538
7103,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,Red,4.0,3.0,80.42782919955744
7104,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7105,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7106,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,Mencia,3.0,3.0,86.39894753498538
7107,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,Albarino,3.0,3.0,80.42782919955744
7108,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7109,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,80.42782919955744
7110,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,86.39894753498538
7111,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7112,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,unknown,4.0,3.0,86.39894753498538
7113,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,80.42782919955744
7114,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,86.39894753498538
7115,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,unknown,4.0,3.0,80.42782919955744
7116,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7117,Matsu,El Viejo,2019,4.2,400,Espana,Toro,Toro Red,5.0,3.0,80.42782919955744
7118,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,Tempranillo,4.0,2.0,86.39894753498538
7119,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7120,Contino,Reserva,2016,4.2,392,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7121,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,Priorat Red,4.0,3.0,80.42782919955744
7122,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,Red,4.0,3.0,86.39894753498538
7123,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,80.42782919955744
7124,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,86.39894753498538
7125,Remirez de Ganuza,Rioja Blanco,2017,4.2,421,Espana,Rioja,Rioja White,3.0,3.0,80.42782919955744
7126,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7127,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,Red,4.0,3.0,80.42782919955744
7128,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,Red,4.0,3.0,86.39894753498538
7129,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7130,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7131,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,Mencia,3.0,3.0,80.42782919955744
7132,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,Albarino,3.0,3.0,86.39894753498538
7133,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,80.42782919955744
7134,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,86.39894753498538
7135,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,80.42782919955744
7136,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,86.39894753498538
7137,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,unknown,4.0,3.0,80.42782919955744
7138,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,86.39894753498538
7139,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,80.42782919955744
